Id	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	
78	0.0	0.312421842434	0.0	0.571428571429	0.0787878787879	0.198871650212	0.0720452660846	0.0523370693235	0.0	0.75	0.428881896181	0.0	1.0	0.678787878788	0.766906237999	0.347290640394	0.34096692112	0.75	0.0181818181818	0.0	1.0	0.8	0.212121212121	0.104132231405	0.213263979194	0.461288305191	0.786950732357	0.313532751462	
79	0.0	0.042934556065	0.0	0.4	0.2	0.049365303244	0.611653090093	0.108310502283	0.0	0.0	0.550432496284	0.0	0.333333333333	0.2	0.253258901629	0.0246305418719	0.0203562340967	0.0	0.125	0.138583457157	1.0	0.233333333333	0.15625	0.668181818181	0.0507152145644	0.18736710444	0.394806924101	0.0423692907381	
80	0.0	0.100875364735	0.0	0.771428571429	0.109589041096	0.0592383638928	0.254792449149	0.11609432664	0.0	0.75	0.284837861524	0.75	1.0	0.520547945205	0.0	0.0147783251232	0.00508905852417	0.75	0.0547945205479	0.118771669143	1.0	0.712328767123	0.325342465754	0.104607721046	0.0936280884265	0.0	0.772303595206	0.0347428184052	
81	0.0	0.151938307628	0.0	0.4	0.1375	0.101551480959	0.0965074874396	0.0778538812785	0.75	1.0	0.338858393427	0.75	0.333333333333	0.2	0.463624019312	0.105911330049	0.0559796437659	0.75	0.0625	0.0	1.0	0.308333333333	0.328125	0.644318181818	0.102730819246	0.248999374609	0.567576564581	0.617744258961	
82	0.0	0.261358899541	0.0	0.514285714286	0.0364372469636	0.318758815233	0.0153651041413	0.0331133418372	1.0	1.0	0.421331052778	1.0	1.0	0.793522267206	0.325968349219	0.125615763547	0.111959287532	1.0	0.0161943319838	0.0	1.0	0.879892037787	0.156882591092	0.0541037909459	0.319895968791	0.199492091464	0.74533954727	0.1779510211	
83	0.0	0.11379741559	0.0	0.0857142857143	0.0	0.015514809591	0.328252280377	0.647488584475	0.0	1.0	0.0573383671537	1.0	0.333333333333	0.666666666667	0.853148259904	0.130541871921	0.027989821883	1.0	0.0833333333333	0.108865775136	1.0	0.75	0.208333333334	0.159090909091	0.0143042912874	0.277152386908	0.708055925433	0.0328785696127	
84	0.0	0.221550646103	0.0	0.0	0.0526315789474	0.0211565585331	0.269986829911	0.342609949531	0.0	1.0	0.897673341823	0.0	1.0	0.684210526316	0.144395387987	0.0172413793103	0.0152671755725	1.0	0.0526315789474	0.0	1.0	0.78947368421	0.197368421052	0.100478468899	0.0234070221066	0.171027945097	0.593209054594	0.219727141768	
85	0.444444444444	0.0566902876198	0.545454545455	0.257142857143	0.0	0.0	0.919418564948	0.0	1.0	1.0	0.58282208589	1.0	0.0	1.0	0.427278213639	0.00738916256158	0.00508905852417	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.315196998124	0.0	0.00627065502923	
86	0.555555555556	0.0425177157149	0.454545454545	0.257142857143	0.0	0.00141043723554	0.616213843227	0.157077625571	1.0	0.75	0.843558282208	1.0	0.0	0.5	0.427278213639	0.00985221674877	0.00763358778626	0.75	0.0	0.0	1.0	0.833333333333	0.625	0.0	0.00130039011704	0.406504065041	0.0286284953395	0.0255063130243	
87	0.0	0.105460608587	0.0	0.571428571429	0.0950819672131	0.411847672779	0.252890102922	0.0245168051501	0.5	0.75	0.473699159282	1.0	0.833333333333	0.550819672131	0.366611593142	0.352216748768	0.195928753181	0.75	0.0491803278689	0.416047548291	1.0	0.71038251366	0.286885245901	0.143964232489	0.395318595579	0.239457037698	0.681424766977	0.196762986188	
88	0.777777777778	0.0327219674865	0.636363636364	0.257142857143	0.0	0.00141043723554	0.665943124726	0.142465753425	0.25	0.25	1.0	0.25	0.0	0.0	0.559444779722	0.012315270936	0.0127226463104	0.25	1.0	0.0	1.0	0.0	0.0	0.0	0.00130039011704	0.589118198874	0.025965379494	0.0767731548174	
89	1.0	0.0537724051688	1.0	0.257142857143	0.5	0.00141043723554	0.607482561826	0.166210045662	1.0	0.5	0.979141104295	1.0	0.0	0.5	1.0	0.0270935960591	0.030534351145	0.5	0.0	0.0	1.0	0.666666666667	0.0	0.0	0.00130039011704	1.0	0.030292942743	0.0772815863062	
90	0.0	0.0712796998749	0.0	0.257142857143	0.209302325581	0.0535966149506	0.484634895859	0.121567378146	1.0	1.0	0.509375270025	0.5	0.0	0.279069767442	0.335068981488	0.0344827586207	0.0254452926209	1.0	0.093023255814	0.0	1.0	0.279069767443	0.0872093023256	0.66596194503	0.0546163849155	0.23026019169	0.476364846871	0.372849758495	
91	0.0	0.00750312630263	0.0	0.257142857143	0.2	0.00564174894217	0.711501877957	0.640730593607	0.0	0.75	0.962074735082	0.0	0.0	0.2	0.28630054315	0.0320197044335	0.030534351145	0.75	0.0	0.0	1.0	0.466666666667	0.5	0.381818181818	0.00520156046814	0.315196998124	0.291944074567	0.0125413100585	
92	0.0	0.164026677782	0.0	0.685714285714	0.0254237288136	0.430183356841	0.00951173113507	0.0233831230813	1.0	1.0	0.218278768419	1.0	1.0	0.827683615819	0.298098462608	0.20197044335	0.173027989822	1.0	0.0225988700565	0.232392273403	1.0	0.876647834273	0.102401129944	0.0808936825885	0.459037711313	0.12948770948	0.754327563249	0.13549699178	
93	0.0	0.082951229679	0.0	0.457142857143	0.116279069767	0.28490832158	0.13909077606	0.0314834873102	0.0	1.0	0.492198780318	0.0	0.833333333333	0.362790697674	0.311299490533	0.113300492611	0.0966921119593	1.0	0.0837209302326	0.125309559188	1.0	0.497674418603	0.302325581395	0.372938689217	0.278283485046	0.210300042178	0.616844207723	0.0588085755444	
94	0.0	0.0696123384744	0.0	0.514285714286	0.333333333333	0.0098730606488	0.416004097361	0.512633181125	1.0	1.0	0.498713635463	0.0	0.0	0.333333333333	0.202105545497	0.00985221674877	0.0101781170483	0.5	0.111111111111	0.133630510154	1.0	0.48148148148	0.138888888889	0.212121212121	0.0104031209363	0.142728093948	0.420439414115	0.0242352343022	
95	0.0	0.22884535223	0.0	0.714285714286	0.0229885057471	0.100141043724	0.0171942832057	0.0996798404449	1.0	1.0	0.565630688331	1.0	1.0	0.896551724138	0.175098328928	0.0615763546798	0.0636132315522	0.0	0.0114942528736	0.234670629024	1.0	0.927203065133	0.0574712643679	0.0438871473353	0.111833550065	0.137830396872	0.790279627164	0.152359969494	
96	0.0	0.12734472697	0.0	0.371428571429	0.0526315789474	0.0479548660085	0.46497731818	0.187070415765	0.25	1.0	0.344016971504	0.75	1.0	0.5	0.146714099672	0.0295566502463	0.0127226463104	1.0	0.0789473684211	0.138583457157	1.0	0.763157894737	0.46052631579	0.0	0.0481144343303	0.0821236957307	0.647802929427	0.0437251080417	
97	0.0	0.0	0.0909090909091	0.228571428571	0.08	0.0310296191819	0.148700063412	0.13296803653	0.0	0.0	0.17723244717	0.0	0.0	0.24	0.279251659626	0.051724137931	0.0178117048346	0.0	0.12	0.0940069341258	1.0	0.28	0.25	0.687272727272	0.0312093628088	0.11066916823	0.30292942743	0.00423692907381	
98	0.111111111111	0.00854522717799	0.0909090909091	0.314285714286	0.142857142857	0.00705218617772	0.518121067265	0.192041748206	0.0	1.0	0.49591002045	0.0	0.0	0.142857142857	0.125183205449	0.00738916256158	0.00254452926209	1.0	0.0	0.0565626547796	1.0	0.380952380953	0.535714285714	0.545454545454	0.00780234070221	0.0934512641831	0.122503328895	0.0	
99	0.0	0.617965819091	0.0	0.8	0.0142857142857	0.0888575458392	0.00695088044486	0.122374429224	0.0	1.0	0.510151354298	1.0	1.0	0.828571428571	0.720562117424	0.364532019704	0.23155216285	1.0	0.0285714285714	0.702823179792	1.0	0.890476190477	0.125	0.0545454545454	0.0897269180754	0.478245331903	0.780625832224	0.45750360139	
100	0.0	0.161734055857	0.0	0.457142857143	0.0564516129032	0.328631875882	0.0227305985074	0.023950508175	0.0	1.0	0.377569391708	0.0	0.0	0.697580645161	0.154062919773	0.135467980296	0.027989821883	1.0	0.0241935483871	0.0	1.0	0.831989247313	0.23689516129	0.0615835777125	0.321196358908	0.0917155883719	0.541278295606	0.249639861029	
101	0.0	0.2851187995	0.0	0.685714285714	0.111111111111	0.145275035261	0.0536315301693	0.0658783124537	1.0	0.5	0.464197068327	1.0	1.0	0.666666666667	0.391883178847	0.0862068965517	0.0788804071247	0.5	0.025641025641	0.633481921743	1.0	0.749287749287	0.138888888889	0.16317016317	0.150845253576	0.251984413335	0.702396804261	0.220320311838	
102	0.0	0.240100041684	0.0	0.457142857143	0.0588235294118	0.080394922426	0.0208526413346	0.128659683051	0.25	1.0	0.378683542575	0.25	0.833333333333	0.75	0.597021548511	0.155172413793	0.139949109415	1.0	0.0294117647059	0.603764239723	1.0	0.81862745098	0.128676470589	0.112299465241	0.0871261378414	0.338023764853	0.797270306258	0.322091348191	
103	0.0	0.616090037516	0.0	0.685714285714	0.0625	0.188998589563	0.0	0.0526940639269	1.0	1.0	0.774804761191	1.0	1.0	0.81875	0.552285757393	1.0	1.0	1.0	0.025	0.0	1.0	0.883333333333	0.09375	0.0357954545454	0.206762028609	0.484685741088	0.768308921438	0.398186594356	
104	0.0	0.0752396832013	0.0	0.228571428571	0.0769230769231	0.0324400564175	0.289205404614	0.226343519494	0.0	1.0	0.356094958656	1.0	0.0	0.615384615385	0.678055800566	0.115763546798	0.0737913486005	1.0	0.0769230769231	0.158395245171	1.0	0.71794871795	0.192307692307	0.146853146853	0.0325097529259	0.37138596238	0.536284953395	0.0572832810779	
105	0.0	0.374114214256	0.0	0.514285714286	0.181395348837	0.162200282087	0.621481878933	0.0410661569501	0.0	1.0	0.416638576149	1.0	1.0	0.502325581395	0.085079507656	0.0443349753695	0.0381679389313	1.0	0.0604651162791	0.604160475483	1.0	0.626356589147	0.186046511627	0.204228329809	0.278283485046	0.0582631586604	0.804593874834	0.432082026947	
106	0.0	0.591079616507	0.0	0.6	0.119266055046	0.136812411848	0.0587288424955	0.0757404381885	1.0	1.0	0.30181035998	1.0	1.0	0.522935779817	0.491138511624	0.179802955665	0.167938931298	1.0	0.0733944954128	0.0	1.0	0.724770642203	0.321100917431	0.0525437864887	0.14044213264	0.249020316597	0.752330226365	0.626980764342	
107	0.0	0.666736140058	0.0	0.314285714286	0.0	0.00564174894217	0.621750158529	0.714520547945	0.75	0.75	0.347318424698	0.75	0.0	0.2	0.44490042245	0.0246305418719	0.0178117048346	0.75	0.0	0.0	1.0	0.733333333333	1.0	0.0	0.00520156046814	0.24215134459	0.325565912117	0.491144818236	
108	0.0	0.0975406419341	0.0	0.114285714286	0.142857142857	0.00846262341326	0.594214916346	0.500978473582	0.25	1.0	0.595858895706	0.25	0.0	0.142857142857	0.402103629623	0.0295566502463	0.0203562340967	1.0	0.142857142857	0.652699356117	1.0	0.42857142857	0.535714285714	0.272727272727	0.00780234070221	0.302153131421	0.319573901465	0.482840437251	
109	0.0	0.346811171321	0.0	0.8	0.149253731343	0.157968970381	0.348275693869	0.0639269406393	0.0	1.0	0.184775111627	1.0	1.0	0.462686567164	0.231987317486	0.076354679803	0.0330788804071	1.0	0.0522388059701	0.355819712729	1.0	0.587064676617	0.233208955224	0.284938941655	0.172951885566	0.0923804990062	0.780625832224	0.279044148801	
110	0.0	0.302000833681	0.0	0.542857142857	0.1	0.0267983074753	0.0272669625872	0.329497716895	0.75	0.75	0.502595563946	0.75	0.0	0.5	0.471333735667	0.0985221674877	0.0941475826972	1.0	0.0	0.633481921743	1.0	0.65	0.3125	0.286363636363	0.0247074122237	0.315196998124	0.600532623169	0.311668502669	
111	0.0	0.103793247186	0.0	0.514285714286	0.102040816327	0.0564174894217	0.186820155114	0.123529959929	0.0	1.0	0.288658172093	0.0	0.833333333333	0.428571428571	0.108999544295	0.0295566502463	0.0127226463104	1.0	0.122448979592	0.0	1.0	0.510204081633	0.204081632652	0.350649350649	0.0624187256177	0.0543196640761	0.551597869507	0.218286585883	
112	0.0	0.199874947895	0.0	0.4	0.0454545454545	0.447108603667	0.00346324569533	0.0293409518228	1.0	1.0	0.319533227508	1.0	1.0	0.788770053476	0.403954701977	0.145320197044	0.12213740458	1.0	0.0187165775401	0.0	1.0	0.864527629233	0.137032085561	0.0714632960621	0.485045513654	0.210950694451	1.0	0.109821201593	
113	0.0	0.141934139225	0.0	0.628571428571	0.0909090909091	0.0761636107193	0.0238037168919	0.156811955168	0.75	0.75	0.55697651541	0.75	0.0	0.690909090909	0.448104460415	0.105911330049	0.0941475826972	0.75	0.0545454545455	0.297077761268	1.0	0.79393939394	0.159090909091	0.0694214876032	0.0702210663199	0.320177383592	0.785952063915	0.0805016524023	
114	0.0	0.0683618174239	0.0	0.571428571429	0.0950819672131	0.411847672779	0.0281449685381	0.0245168051501	0.5	0.75	0.473699159282	1.0	0.833333333333	0.550819672131	0.366611593142	0.352216748768	0.195928753181	0.75	0.0491803278689	0.0	1.0	0.71038251366	0.286885245901	0.143964232489	0.395318595579	0.239457037698	0.681424766977	0.177612066774	
115	0.0	0.137765735723	0.0	0.542857142857	0.0238095238095	0.365303244006	0.00960928735184	0.0314975305191	0.0	1.0	0.193121921714	1.0	1.0	0.87074829932	0.260346745819	0.145320197044	0.0941475826972	1.0	0.0170068027211	0.165527488856	1.0	0.910430839003	0.0765306122449	0.0519480519479	0.381014304291	0.106495130886	0.843874833555	0.0677908651809	
116	0.0	0.24280950396	0.0	0.514285714286	0.0564516129032	0.32581100141	0.24357348422	0.023950508175	0.0	1.0	0.350332310839	0.0	0.0	0.697580645161	0.154418206241	0.135467980296	0.027989821883	1.0	0.0241935483871	0.604160475483	1.0	0.827956989247	0.23185483871	0.0692815249265	0.321196358908	0.0872975044883	0.541278295606	0.30539784764	
117	0.0	0.0935806586078	0.0	0.771428571429	0.0759493670886	0.102961918195	0.00841422369641	0.107508236518	0.75	0.0	0.468352536286	0.75	1.0	0.645569620253	0.310168598122	0.0394088669951	0.0356234096692	0.0	0.0253164556962	0.0	1.0	0.776371308017	0.237341772152	0.12082853855	0.101430429129	0.203085789378	0.77396804261	0.152614185239	
118	0.0	0.219883284702	0.0	0.685714285714	0.038961038961	1.0	0.0032437442076	0.00676036292475	1.0	1.0	0.405250924057	1.0	1.0	0.788311688312	0.211806660449	0.182266009852	0.162849872774	1.0	0.0168831168831	0.0	1.0	0.892207792207	0.178571428571	0.0247933884297	1.0	0.129499768524	0.474367509987	0.135666468943	
119	0.0	0.123176323468	0.0	0.685714285714	0.101449275362	0.0930888575458	0.0371933076435	0.122295016875	0.0	1.0	0.540597600655	0.75	0.833333333333	0.63768115942	0.214023947592	0.0394088669951	0.0229007633588	1.0	0.0144927536232	0.0	1.0	0.806763285023	0.271739130435	0.0553359683794	0.0884265279584	0.159048680788	0.768974700399	0.185238539107	
120	0.0	0.163818257607	0.0	0.771428571429	0.0127118644068	0.612129760226	0.0107555728989	0.0151304078632	0.75	0.75	0.353591513293	0.75	1.0	0.883474576271	0.167425304052	0.204433497537	0.132315521628	1.0	0.00635593220339	0.38603268945	1.0	0.94209039548	0.108580508475	0.0202234206472	0.612483745124	0.0948606650344	0.650798934754	0.152190492331	
121	0.111111111111	0.72926219258	0.272727272727	0.342857142857	0.0	0.00846262341326	0.482927662065	0.831833007174	1.0	0.0	0.733076843091	1.0	0.0	0.857142857143	0.641262177774	0.064039408867	0.0559796437659	0.0	0.0	0.0	1.0	0.809523809523	0.0	0.272727272727	0.00780234070221	0.536942732065	0.530625832224	0.830438098466	
122	0.222222222222	0.0408503543143	0.363636363636	0.314285714286	0.0	0.00423131170663	0.453465684601	1.0	0.75	0.0	0.774943493705	0.75	0.0	0.25	0.31713940857	0.00492610837438	0.00763358778626	0.0	0.25	0.101337295691	1.0	0.333333333333	0.3125	0.477272727272	0.00390117035111	0.292370231395	0.364513981358	0.0149139903398	
123	0.0	0.147353063777	0.0	0.485714285714	0.0746268656716	0.16784203103	0.0988976147505	0.0667348190553	0.0	0.5	0.362313759859	1.0	1.0	0.671641791045	0.243823129374	0.0492610837438	0.0483460559796	0.5	0.0373134328358	0.12867756315	1.0	0.751243781093	0.158582089552	0.170963364993	0.172951885566	0.138034032465	0.814913448735	0.0502499788154	
124	0.0	0.0410587744894	0.0	0.428571428571	0.0714285714286	0.177715091678	0.00741427247451	0.0621526418787	1.0	1.0	0.389306940184	1.0	1.0	0.7	0.38196396241	0.169950738916	0.162849872774	1.0	0.0642857142857	0.266963843487	1.0	0.790476190477	0.151785714286	0.081818181818	0.180754226268	0.221933351202	0.792942743009	0.109990678756	
